No.,Abies,Acanthaceae,Acer,Actinidia,Aesculus,Aizoaceae,Alangium,Alnus,Amaryllidaceae,Anacardiaceae (other),Annonaceae,Apiaceae,Apocynaceae (other),Aquifoliaceae,Araceae,Araliaceae,Artemisia,Artocarpus,Asclepiadaceae,Asteraceae (non-Artemisia),Balsaminaceae,Berberidaceae,Betula,Bignoniaceae,Bombacaceae,Boraginaceae,Brassicaceae,Broussonetia,Buxaceae,Buxus,Cactaceae,Calligonum,Campanulaceae,Canarium,Cannabis,Capparidaceae,Caprifoliaceae,Carpinus,Carya,Caryophyllaceae,Castanea,Castanopsis,Casuarina,Cathaya,Cedrus,Celastraceae,Celtis,Cerealia+large Poaceae,Chenopodiaceae,Chloranthus,Clethra,Combretaceae,Commelinaceae,Convolvulaceae,Cornaceae,Corylus,Cotinus,Crassulaceae,Crypteronia,Cucurbitaceae,Cupressaceae (other),Cycas,Cyclobalanopsis,Cyclocarya,Cyperaceae,Dacrydium,Daphniphyllum,Diospyros,Dipsacaceae,Dipterocarpaceae,Droseraceae,Elaeagnaceae (other),Elaeagnus,Elaeocarpaceae,Empetrum,Engelhardtia,Ephedra,Ericaceae,Eucommiaceae,Euphorbiaceae (tropical),Euphorbiaceae (unclear),Euptelea,Fabaceae (herb),Fabaceae (shrub),Fabaceae (tree),Fabaceae (unclear),Fagus,Ficus,Flacourtiaceae,Garcinia,Gentianaceae,Geraniaceae,Gesneriaceae,Ginkgo,Guttiferae,Hainania,Haloragidaceae,Hamamelidaceae,Hippophae,Humulus,Hydrangea,Icacinaceae,Iridaceae,Juglans,Juncaceae,Juniperus,Keteleeria,Koenigia,Lamiaceae,Lardizabalaceae,Larix,Lauraceae,Liliaceae,Linaceae,Liquidambar,Lithocarpus,Lobeliaceae,Loranthaceae,Lythraceae,Magnoliaceae,Malvaceae,Melastomataceae,Meliaceae,Menispermaceae,Microcos,Monotropa,Morus,Myrica,Myricaria,Myristicaceae,Myrsinaceae,Myrtaceae,Nitraria,Nyctaginaceae,Nyssa,Oenotheraceae,Olacaceae,Oleaceae (temperate),Oleaceae (tropical/subtropical),Oleaceae (unclear),Orobanche,Ostrya,Ostryopsis,Oxalidaceae,Palmae,Pandanaceae,Papaveraceae,Peganum,Pentaphylacaceae,Picea,Pinus,Piperaceae,Pistacia,Plantago,Platanus,Platea,Platycarya,Plumbaginaceae,Poaceae (wildgrass),Podocarpaceae,Polemoniaceae,Polygalaceae,Polygonaceae (other),Polygonum,Populus,Primulaceae,Proteaceae,Pseudolarix,Pterocarya,Pteroceltis,Pyrola,Quercus (deciduous),Quercus (evergreen),Quercus (unclear),Ranunculaceae (other),Reaumuria,Reseda,Rhamnaceae,Rheum,Rhizophoraceae,Rhoiptelea,Rhus,Ribes,Rosaceae,Rubiaceae,Rumex,Rutaceae,Sabiaceae,Sabina,Salix,Samydaceae,Sapindaceae,Sapotaceae,Saururaceae,Saxifragaceae (herb),Saxifragaceae (shrub),Saxifragaceae (unclear),Schisandra,Scrophulariaceae,Sesamum,Simaroubaceae,Solanaceae,Sterculiaceae,Sterculiaceae?,Styracaceae,Symplocos,Tamaricaceae,Tamarix,Taxaceae,Taxodiaceae,Thalictrum,Theaceae,Thymelaeaceae,Tilia,Trema,Tristellateia,Trochodendron,Tropaeolaceae,Tsuga,Ulmaceae (other),Ulmus,Urtica,Urticaceae (non-Urtica),Valerianaceae,Verbenaceae,Violaceae,Vitaceae,Zelkova,Zygophyllaceae (other) ,Zygophyllum
420,0,0.0000 ,0.0000 ,0 ,0,0,0,1.075268817,0,0,0,0,0,0,0,0,8.602150538,0,0,1.075268817,0,0,2.150537634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,9.677419355,0,0,0,0,0,0,0,0,0,0,0,4.301075269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.150537634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,1.075268817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.01075269,0,0,0,0,0,0,0,2.150537634,0,0,0,0,0,0,0,0,0,1.075268817,0,0,0,1.075268817,11.82795699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075268817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.150537634,0,0,0,0,0,0,1.075268817,0,0,0,0,0,0,0,0,0,0,0
421,2.380952381,0.0000 ,0.0000 ,0 ,0,0,0,0.793650794,0,0,0,0,0,0,0,0,2.380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.349206349,0,0,0,0.793650794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06349206,0,0,0,0,0,0,0,3.174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793650794,19.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,51.19948384,0,0,11.07748255,0,0,10.18006921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598275559,0,0,0,0,0,0,0,0,10.18006921,0,0,0,0,0,0,5.688310165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299137779,0,0,0,0,0,0,1.496861986,0,0.299137779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598275559,0,0,0,0,0,0,0.598275559,0,0,0,0,0,0,0,0,0,0,5.389172385,0,0,0,0,0,0,0,0,0,0,0,0,1.197724207,0,0,0,0,0,0,0,0,0,0.299137779,0,0,0,0,0,0,0,0,0,0,0,0.898586427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,1.389158733,0,0,0,0,70.8276666,0,0,1.389158733,0,0,6.945793666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389158733,0,0,0,0,0,0,0,0,6.945793666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389158733,0,0,0,0,0,0,0,0,2.778317466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778317466,0,0,0,0,0,0,0,0,0,0,4.1674762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.252338335,0,0,0,0,65.91077316,0,0,0.50467667,0,0,13.3840253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252338335,0,0,0,0,0,0,0,0,1.515151515,0,0,0,0,0,0,12.87934863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252338335,0,0,0,0,0,0,0,0,0.50467667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252338335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.019828186,0,0,0,0,0,0,0,0,0,0,0.252338335,0,0,0,0,0,0,0,0,0,0,0,0,1.76748985,0,0,0,0,0,0,0,0,0,0.252338335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.235815704,0,0,0,0,34.19824571,0,0,1.886907833,0,0,37.97167918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594354947,0,0,0,0,0,0,13.91503755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707447113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471631409,0,0,0,0,0,0,0,0,0,0,7.075617726,0,0,0,0,0,0,0,0,0,0,0,0,0.707447113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235815704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,63.24178926,0,0,4.054727194,0,0,2.972138279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270647229,0,0,0,0,0,0,0,0,0,0,0,5.945936971,0,0,0,0,0,0,1.351575731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270647229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.432504234,0,0,0,0,0,0,0,0,0,0,11.89187394,0,0,0,0,0,0,0,0,0,0,0,0,0.541294458,0,0,0,0,0,0,0,0,0,7.026865473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.324675325,0,0,0,0,21.1038961,0,0,0.324675325,0,0,33.44155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246753247,0,0,0,0,0,0,23.05194805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88311688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.488151238,0,0,0,0,69.75681193,0,0,1.952604953,0,0,0.976302476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24230052,0,0,0,0,0,0,4.388923405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976302476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976302476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.412620928,0,0,0,0,0,0,0,0,0,0,3.900772167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928907429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,13.67207814,0,0,1.953424165,0,0,2.343919896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.343919896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390495731,0,0,0,0,0,0,0,0,0.390495731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780991462,0,0,0,0,0,0,0,0,0,0,77.34368352,0,0,0,0,0,0,0,0,0,0,0,0,0.390495731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390495731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.385209903,0,0,0,0,62.30586157,0,0,4.231175013,0,0,3.84596511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07628137,0,0,0,0,0,0,4.231175013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385209903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.076772088,0,0,0,0,0,0,0,0,0,0,6.538754079,0,0,0,0,0,0,0,0,0,0,0,0,1.538386044,0,0,0,0,0,0,0,0,0,0.385209903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.291228315,0,0,0,0,62.97359437,0,0,2.332613391,0,0,2.915766739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166306695,0,0,0,0,0,0,2.915766739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749460043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583153348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.830836759,0,0,0,0,0,0,0,0,0,0,16.90935693,0,0,0,0,0,0,0,0,0,0,0,0,0.874381662,0,0,0,0,0,0,0,0,0,1.166306695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291228315,0,0,0,0,0,0,0,0,0
432,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,16.04278075,0,0,0,0,0,34.22459893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139037433,0,0,0,0,0,0,24.59893048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069518717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2513369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673796791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0.6634 ,0.0000 ,0 ,0,0,0,4.000816493,0,0,0,0,0,2.000408247,0,0.663400694,6.674831598,0,0,2.663808941,0,0,0.663400694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663400694,3.337415799,0,0,0,7.338232292,0,0,0,0,0.663400694,0,0,0,0,0,0,0,0,1.337007553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663400694,0,0.663400694,0,0.663400694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337007553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663400694,0,0,0,0,2.000408247,0,0,0,0,0,0,0,0.663400694,0,0,0,0,0,0,0,0,0,0,0,2.663808941,0,0,0,0,0,0,0,0,0,0,27.35252092,0,0,0,0,0,0,0,6.00122474,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33986528,0,0,0,0,0,0,0,0,0,0,0,0.663400694,0,0,0,0,0.663400694,0,0.663400694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663400694,0,0,0,6.00122474,0,2.663808941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0.0000 ,0.0000 ,0 ,0,0,0,6.337250176,0,0,0,0,0,2.440494125,0,3.414683137,6.337250176,0,0,0,0,0,2.440494125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492116099,0,0,1.948378026,9.751933313,0,0,0,0,0,0,0.492116099,0,0,0,0,0,0,2.440494125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948378026,0,1.466305112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.414683137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.922567038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492116099,0,0,0,0,0.492116099,0,0,0,0,0,27.29737873,0,0,0,0,0,0.492116099,0,4.38887215,0,0,0,0,0,0,0,0,0,0.492116099,0,0,0.974189013,13.16661645,0,0.492116099,0,0,0,0,0,0,0,0,0,0.492116099,0,1.948378026,0,0,0,0,0.492116099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932610224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,40.90322581,0,0,0.387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.12903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.29032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4516129,0,0,2.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,79.45516459,0,0,0.340522134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46424518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021566402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113507378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383654938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994324631,0,0,0.227014756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0.0000 ,0.0000 ,0 ,0,0,0,0.108577633,0,0,0,0,0,0,0,0,46.63409338,0,0,1.384364821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380021716,0,1.900108578,0,0,0,0,0,0,0,0,18.34961998,0,0,0,0,0,0,0,0,0,0,0,1.465798046,0,0,0,6.026058632,0,0,0,0,0,0,0,0.027144408,0,0,0,9.717698154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027144408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434310532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217155266,1.302931596,0,0,0,0,0,0,0,3.555917481,0,0,0,0,0.570032573,0,0,0,0,0,0,0,4.017372421,0,0,0.46145494,0,0,0,0,0,0,0,0,0.868621064,0,0,0,0,0,0.62432139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352877307,0,0,0,0,0,0,0,0,0,0.190010858,0,0,0,0,0,0,0,1.384364821,0
439,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,8.910891089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.14851485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.836879433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.36170213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.092198582,0,0,0,0,0,0,0,0,0,0,0
441,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0.249376559,0,0,0,0,16.20947631,0,0,0.748129676,0,0,1.74563591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246882793,0,0,0,0,0,0,0,0,1.995012469,0,0,0,0,0,0,60.59850374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498753117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498753117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.241895262,0,0,0,0,0,0,0,5.985037406,0,0,0,0.249376559,0,0,1.496259352,0,0,0,0,0,0,0,0,0.997506234,0,0,0,0,0,0,0,0,2.743142145,0,0,0,0,0,0,0,0,0,0,0,0,0.249376559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997506234,0,0,0,0,0,0,0,0.249376559,0,0,0,0,0,0,0,0,0,0,0
442,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,4.822954823,0,0,3.51037851,0,0,0,0,0,0,0.437525438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312576313,0,0,0,0,0,0,0,0,0,0,0,0.437525438,0,0,0,0,0,0,0,0,0,0,2.197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197802198,0,0,0,0,1.75010175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75010175,0,0,0,0,0,0,0,0,0,0,0,0,1.75010175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91656492,0,0,0,0,0,0,0,58.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.635327635,0,0,0,0,0,0,0,0,0,0,3.947903948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0,0.0000 ,0.0000 ,0 ,0,0,0,0.448898632,0,0,0,0,0,0,0,0,1.336256394,0,0,3.110971918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887357762,0,0,6.660402965,0,0,0,0,0,0,0,0,0,0,0,1.336256394,0,0,0,0,0,0,0,0,0,0,2.662073285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448898632,0,0,4.447228312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.332915753,0,0,0,0,0,5.334586074,0,0,0,0.448898632,0,0,0,0,0,0,2.223614156,0,0,0,0,0,0,0,0,0,0,0,20.87900616,0,0,0,0,0,0.448898632,0,27.10094999,0,0,0,0,0,0,0,1.785155027,0,0,0,0,0,3.110971918,0,0,0,0,0,0,0,0,0,0,2.223614156,0.448898632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774715524,0,0,0,0,0,3.549431047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
