No.,Site name,long,lat,Elev. (m),Tann,Mtco,Mtwa,GDD5,GDD0,Pann,Drought,MI,Sedtype
1633,Tianshan Mt 2,87.005,43.005,1740,-7.8125,-18,3,0,158.9,491.76,0.025,1.063,4
1634,Tianshan Mt 3,87.005,43.005,2500,-7.8125,-18,3,0,158.9,491.76,0.025,1.063,4
1635,Tianshan Mt 4,87.005,43.005,1740,-7.8125,-18,3,0,158.9,491.76,0.025,1.063,4
1636,Tianshan Mt 5,87.005,43.005,3015,-7.8125,-18,3,0,158.9,491.76,0.025,1.063,4
1637,Tianshan Mt 6,87.005,43.005,1740,-7.8125,-18,3,0,158.9,491.76,0.025,1.063,4
1638,Tianshan Mt 7,87.005,43.005,1740,-7.8125,-18,3,0,158.9,491.76,0.025,1.063,4
1639,Tianshan North 01,88.225,43.795,3510,-6.914166667,-20.4,6.3,35.8,473.4,540.92,0.024,1.049,4
1640,Tianshan North 02,88.225,43.795,3420,-6.914166667,-20.4,6.3,35.8,473.4,540.92,0.024,1.049,4
1641,Tianshan North 03,88.225,43.795,3400,-6.914166667,-20.4,6.3,35.8,473.4,540.92,0.024,1.049,4
1642,Tianshan North 04,88.225,43.795,3380,-6.914166667,-20.4,6.3,35.8,473.4,540.92,0.024,1.049,4
1643,Tianshan North 05,88.215,43.795,3300,-6.908333333,-20.4,6.3,35.8,473.4,541.22,0.024,1.05,4
1644,Tianshan North 06,88.215,43.795,3200,-6.908333333,-20.4,6.3,35.8,473.4,541.22,0.024,1.05,4
1645,Tianshan North 07,88.205,43.795,3130,-4.9625,-18.6,8.4,182,756.1,526,0.04,0.937,4
1646,Tianshan North 08,88.205,43.795,3110,-4.9625,-18.6,8.4,182,756.1,526,0.04,0.937,4
1647,Tianshan North 09,88.195,43.815,3000,-4.0725,-17.9,9.5,275.9,905.1,521.11,0.058,0.895,4
1648,Tianshan North 10,88.195,43.815,2910,-4.0725,-17.9,9.5,275.9,905.1,521.11,0.058,0.895,4
1649,Tianshan North 11,88.195,43.815,2900,-4.0725,-17.9,9.5,275.9,905.1,521.11,0.058,0.895,4
1650,Tianshan North 12,88.165,43.825,2900,-2.9925,-17,10.7,405.6,1093.1,515.33,0.106,0.848,4
1651,Tianshan North 13,88.185,43.815,2800,-4.07,-17.9,9.5,275.6,904.8,521.57,0.067,0.896,4
1652,Tianshan North 14,88.185,43.815,2800,-4.07,-17.9,9.5,275.6,904.8,521.57,0.067,0.896,4
1653,Tianshan North 15,88.165,43.825,2800,-2.9925,-17,10.7,405.6,1093.1,515.33,0.106,0.848,4
1654,Tianshan North 16,88.175,43.825,2755,-1.32,-15.5,12.6,635.9,1403.6,500.99,0.165,0.773,4
1655,Tianshan North 17,88.175,43.825,2750,-1.32,-15.5,12.6,635.9,1403.6,500.99,0.165,0.773,4
1656,Tianshan North 18,88.175,43.825,2700,-1.32,-15.5,12.6,635.9,1403.6,500.99,0.165,0.773,4
1657,Tianshan North 19,88.165,43.825,2700,-2.9925,-17,10.7,405.6,1093.1,515.33,0.106,0.848,4
1658,Tianshan North 20,88.185,43.825,2700,-2.986666667,-17,10.8,406.4,1094.3,514.19,0.108,0.845,4
1659,Tianshan North 21,88.175,43.825,2600,-1.32,-15.5,12.6,635.9,1403.6,500.99,0.165,0.773,4
1660,Tianshan North 22,88.165,43.825,2600,-2.9925,-17,10.7,405.6,1093.1,515.33,0.106,0.848,4
1661,Tianshan North 23,88.165,43.855,2500,0.044166667,-14.5,14.3,857.6,1689.8,490.11,0.221,0.72,4
1662,Tianshan North 24,88.135,43.845,2500,-2.131666667,-16.4,11.8,528.7,1260.2,511.77,0.125,0.814,4
1663,Tianshan North 25,88.175,43.845,2428,-1.378333333,-15.7,12.6,634.2,1400.7,502.98,0.162,0.777,4
1664,Tianshan North 26,88.135,43.845,2400,-2.131666667,-16.4,11.8,528.7,1260.2,511.77,0.125,0.814,4
1665,Tianshan North 27,88.175,43.905,2320,-5.369166667,-19.7,8.4,173.5,738.3,536.09,0.027,0.965,4
1666,Tianshan North 28,88.135,43.845,2300,-2.131666667,-16.4,11.8,528.7,1260.2,511.77,0.125,0.814,4
1667,Tianshan North 29,88.145,43.855,2295,0.881666667,-13.7,15.2,997.9,1865.6,481.89,0.254,0.688,4
1668,Tianshan North 30,88.165,43.845,2230,0.944166667,-13.6,15.2,1003.1,1872.4,478.25,0.261,0.681,4
1669,Tianshan North 31,88.165,43.845,2230,0.944166667,-13.6,15.2,1003.1,1872.4,478.25,0.261,0.681,4
1670,Tianshan North 32,88.145,43.855,2100,0.881666667,-13.7,15.2,997.9,1865.6,481.89,0.254,0.688,4
1671,Tianshan North 33,88.135,43.855,2000,-1.501666667,-15.9,12.5,622.5,1384.6,507.28,0.152,0.787,4
1672,Tianshan North 34,88.145,43.855,2000,0.881666667,-13.7,15.2,997.9,1865.6,481.89,0.254,0.688,4
1673,Tianshan North 35,88.115,43.895,1900,1.510833333,-13.5,16.1,1136.2,2033.6,478.36,0.249,0.666,4
1674,Tianshan North 36,88.115,43.895,1900,1.510833333,-13.5,16.1,1136.2,2033.6,478.36,0.249,0.666,4
1675,Tianshan North 37,88.115,43.905,1800,1.770833333,-13.4,16.5,1190,2098.6,463.61,0.304,0.639,4
1676,Tianshan North 38,88.015,43.905,1800,2.960833333,-12.7,18.2,1464.4,2423.4,387.77,0.401,0.513,4
1677,Tianshan North 39,88.075,43.925,1720,1.734166667,-13.7,16.7,1216.6,2128.5,458.7,0.285,0.631,4
1678,Tianshan North 40,88.065,43.925,1700,2.095833333,-13.4,17.1,1288.1,2214.3,437.12,0.321,0.594,4
1679,Tianshan North 41,88.115,43.915,1615,2.656666667,-12.7,17.5,1362.4,2305.3,408.46,0.367,0.547,4
1680,Tianshan North 42,88.075,43.925,1600,1.734166667,-13.7,16.7,1216.6,2128.5,458.7,0.285,0.631,4
1681,Tianshan North 43,88.095,43.925,1600,2.749166667,-12.7,17.8,1396,2344.1,401.03,0.379,0.534,4
1682,Tianshan North 44,88.085,43.935,1500,2.3,-13.3,17.4,1325,2258.4,424.45,0.342,0.573,4
1683,Tianshan North 45,88.085,43.935,1500,2.3,-13.3,17.4,1325,2258.4,424.45,0.342,0.573,4
1684,Tianshan North 46,88.095,43.945,1400,4.2475,-11.6,19.6,1710.4,2713.7,319.6,0.508,0.406,4
1685,Tianshan North 47,88.095,43.945,1400,4.2475,-11.6,19.6,1710.4,2713.7,319.6,0.508,0.406,4
1686,Tianshan North 48,88.085,43.955,1300,4.220833333,-11.7,19.6,1719.9,2723.5,319.41,0.508,0.406,4
1687,Tianshan North 49,88.085,43.955,1300,4.220833333,-11.7,19.6,1719.9,2723.5,319.41,0.508,0.406,4
1688,Tianshan North 50,88.075,43.975,1230,5.218333333,-11.2,20.9,1952.1,2993,275.13,0.577,0.338,4
1689,Tianshan North 51,88.075,43.975,1200,5.218333333,-11.2,20.9,1952.1,2993,275.13,0.577,0.338,4
1690,Tianshan North 52,88.055,44.005,1100,5.2875,-11.8,21.3,2011.5,3057.3,269.72,0.586,0.33,4
1691,Tianshan North 53,88.055,44.005,1000,5.2875,-11.8,21.3,2011.5,3057.3,269.72,0.586,0.33,4
1692,Tianshan North 54,88.065,44.025,1000,5.7025,-11.7,21.9,2116.4,3177.4,253.1,0.612,0.305,4
1693,Tianshan North 55,88.065,44.025,1000,5.7025,-11.7,21.9,2116.4,3177.4,253.1,0.612,0.305,4
1694,Tianshan North 56,88.085,44.065,900,5.603333333,-12.3,22,2130.7,3189.9,252.25,0.613,0.304,4
1695,Tianshan North 57,88.065,44.065,900,6.115,-12.1,22.6,2252.6,3329.5,235.62,0.638,0.28,4
1696,Tianshan North 58,88.075,44.095,800,6.19,-12.4,22.9,2297.8,3378.2,230.06,0.647,0.272,4
1697,Tianshan North 59,88.075,44.095,800,6.19,-12.4,22.9,2297.8,3378.2,230.06,0.647,0.272,4
1698,Tianshan North 60,88.055,44.105,700,6.44,-12.6,23.3,2377.1,3466.4,221.2,0.66,0.259,4
1699,Tianshan North 61,88.045,44.105,700,7.025833333,-12.2,24,2514.4,3622.6,203.24,0.685,0.234,4
1700,Tianshan North 62,88.025,44.135,620,7.160833333,-12.8,24.4,2593.1,3706.7,195.41,0.696,0.224,4
1701,Tianshan North 63,87.825,44.185,520,7.043333333,-15.7,25.5,2758.4,3871.2,186.26,0.711,0.211,4
1702,Tianshan North 64,87.855,44.165,520,7.1125,-15.1,25.3,2735.8,3850.2,188.26,0.708,0.213,4
1703,Tianshan North 65,87.855,44.185,520,7.0725,-15.4,25.4,2746.4,3860.1,186.48,0.711,0.211,4
1704,Tianshan North 66,87.825,44.175,515,7.051666667,-15.6,25.4,2750.4,3863.4,187.66,0.709,0.213,4
1705,Tianshan North 67,87.855,44.205,515,7.018333333,-15.7,25.4,2753.4,3865.8,185.2,0.712,0.21,4
1706,Tianshan North 68,87.855,44.175,510,7.094166667,-15.3,25.3,2741.7,3855.8,187.28,0.71,0.212,4
1707,Tianshan North 69,87.855,44.205,510,7.018333333,-15.7,25.4,2753.4,3865.8,185.2,0.712,0.21,4
1708,Tianshan North 70,87.855,44.215,500,6.995,-15.9,25.5,2756.9,3868.8,184.57,0.713,0.209,4
1709,Tianshan North 71,87.855,44.225,500,6.959166667,-16,25.5,2757.9,3869.1,184.27,0.713,0.209,4
1710,Tianshan North 72,87.855,44.225,500,6.959166667,-16,25.5,2757.9,3869.1,184.27,0.713,0.209,4
1711,Tianshan North 73,87.855,44.235,480,6.9525,-16.1,25.5,2765,3876.1,183.1,0.715,0.207,4
1712,Tianshan North 74,87.855,44.245,480,6.893333333,-16.3,25.5,2759.8,3869.5,183.65,0.714,0.208,4
1713,Tianshan North 75,87.855,44.245,480,6.893333333,-16.3,25.5,2759.8,3869.5,183.65,0.714,0.208,4
1714,Tianshan North 76,87.855,44.255,480,6.865,-16.5,25.5,2761.9,3870.9,183.18,0.715,0.207,4
1715,Tianshan North 77,87.855,44.255,480,6.865,-16.5,25.5,2761.9,3870.9,183.18,0.715,0.207,4
1716,Tianshan North 78,87.865,44.255,480,6.885,-16.3,25.5,2760.4,3869.8,183.02,0.715,0.207,4
1717,Tianshan North 79,87.825,44.245,470,6.875833333,-16.6,25.6,2774,3883.3,182.88,0.715,0.207,4
1718,Tianshan North 80,87.855,44.275,465,6.809166667,-16.7,25.5,2765,3872.8,182.39,0.716,0.206,4
1719,Tianshan North 81,87.875,44.275,460,6.824166667,-16.5,25.5,2756.2,3864.3,182.78,0.715,0.207,4
1720,Tianshan North 82,87.905,44.395,460,6.415833333,-17.7,25.4,2730.9,3828.8,183.3,0.714,0.208,4
1721,Tianshan South 01,86.085,43.075,1600,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1722,Tianshan South 02,86.085,43.075,1773,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1723,Tianshan South 03,86.085,43.075,1945,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1724,Tianshan South 04,86.085,43.075,2118,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1725,Tianshan South 05,86.085,43.075,2291,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1726,Tianshan South 06,86.085,43.075,2464,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1727,Tianshan South 07,86.085,43.075,2636,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1728,Tianshan South 08,86.085,43.075,2809,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1729,Tianshan South 09,86.085,43.075,2982,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1730,Tianshan South 10,86.085,43.075,3154,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1731,Tianshan South 11,86.085,43.075,3327,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1732,Tianshan South 12,86.085,43.075,3500,-4.955,-18.5,7.3,105.9,663.2,432.52,0.125,0.795,4
1733,Tianshi Lac,88.175,43.675,2000,-1.414166667,-14.9,12.3,595,1354,487.51,0.179,0.757,1
1734,Tibet 01,77.405,37.905,2400,11.76583333,-4.3,24.6,3172.3,4517.7,53.23,0.872,0.053,6
1735,Tibet 02-1,81.105,34.005,4300,-5.734166667,-17.8,6.3,39.9,486.1,171.15,0.605,0.276,6
1736,Tibet 03,77.105,37.205,2400,3.945833333,-10.6,15.9,1294.6,2336.7,94.45,0.792,0.116,6
1737,Tibet 04,76.905,37.105,2400,0.873333333,-13,12.5,717.6,1611,118.57,0.738,0.161,6
1738,Tibet 05,76.905,37.005,2400,0.47,-13.4,12.1,651.7,1522.2,121.43,0.731,0.167,6
1739,Tibet 06-1,77.005,37.005,3600,3.0325,-11.3,14.9,1112.2,2112.2,98.84,0.781,0.125,6
1740,Tibet 07,77.005,36.905,3600,1.855,-12.3,13.6,888.7,1832.5,107.94,0.761,0.142,6
1741,Tibet 08,77.005,36.805,3600,0.755833333,-13.2,12.4,698.2,1583.1,117.2,0.74,0.16,6
1742,Tibet 09,77.005,36.805,3600,0.755833333,-13.2,12.4,698.2,1583.1,117.2,0.74,0.16,6
1743,Tibet 10-1,77.105,36.805,3600,-6.3075,-18.8,4.5,0,318.9,202.47,0.498,0.368,6
1744,Tibet 11,77.005,36.705,3600,-5.296666667,-18,5.7,15.7,458,186.93,0.549,0.323,6
1745,Tibet 12,77.105,36.705,3600,-1.830833333,-15.2,9.5,320.3,1044.4,143.81,0.673,0.216,6
1746,Tibet 13,78.405,36.205,4300,-7.324166667,-19.7,3.5,0,206.5,210.57,0.459,0.401,6
1747,Tibet 14,80.405,34.605,4300,-5.116666667,-17.4,6.7,61.1,541.1,161.86,0.62,0.261,6
1748,Tibet 15,80.405,34.705,4300,-7.4275,-19.2,4,0,245.7,195.18,0.516,0.351,6
1749,Tibet 16,80.005,33.705,4300,-2.335833333,-15,10.4,364.8,1020.3,120.97,0.732,0.166,6
1750,Tibet 17,79.805,33.205,4300,-0.230833333,-13.2,12.9,655.9,1419.6,97.02,0.787,0.121,6
1751,Tibet 18,80.005,32.505,4300,0.5925,-12.3,13.9,778.9,1577.8,87.58,0.809,0.104,6
1752,Tibet 19-1,80.205,33.105,4300,-0.521666667,-13.4,12.6,618.4,1366.5,99.63,0.782,0.125,6
1753,Tibet 20,81.005,34.205,4300,-8.804166667,-20.3,2.8,0,133.2,217.6,0.452,0.409,6
1754,Tibet 21,77.205,37.505,2400,8.7725,-6.7,21.3,2392.1,3632.2,65.96,0.849,0.071,6
1755,Tibet 22,80.905,34.305,4300,-9.414166667,-20.8,2,0,81.1,227.37,0.414,0.442,6
1756,Tibet 23,80.905,34.505,4300,-6.996666667,-18.9,4.6,0,303.9,189.61,0.54,0.331,6
1757,Tibet 24,80.405,35.005,4300,-5.166666667,-17.5,6.4,44,512.3,166.09,0.605,0.273,6
1758,Tibet 25,79.605,35.405,4300,-4.934166667,-17.4,6.4,46.8,525.6,166.59,0.6,0.277,6
1759,Tibet 26,79.705,36.005,4500,-5.750833333,-18.1,5.1,0.5,388.3,185.07,0.542,0.327,6
1760,Tibet 27,79.205,36.205,4500,-8.871666667,-20.7,1.6,0,62.1,233.01,0.368,0.48,6
1761,Tibet 28,78.205,36.305,4500,0.1675,-13.8,11.9,606.2,1454.8,120.68,0.728,0.168,6
1762,Tibet 29,77.105,36.605,4500,-7.2175,-19.5,3.5,0,216.1,213.64,0.458,0.403,6
1763,Tibet 30,77.305,37.405,4500,7.125,-8,19.4,1995.4,3172.6,75.38,0.832,0.085,6
1764,Tibet 31,76.005,39.505,4500,11.87666667,-5.1,25.7,3261.5,4597.5,80.75,0.845,0.081,6
1765,Tibet 32,77.205,37.305,4500,7.554166667,-7.7,20,2096.2,3291.4,71,0.839,0.079,6
1766,Tibet S01,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1767,Tibet S02,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1768,Tibet S03,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1769,Tibet S04,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1770,Tibet S05,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1771,Tibet S06,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1772,Tibet S07,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1773,Tibet S08,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1774,Tibet S09,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1775,Tibet S10,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1776,Tibet S11,85.335,28.835,4590,1.904166667,-5.6,9.5,402.6,1249.1,403.84,0.395,0.515,4
1777,Tibetan Plateau 02-154,98.525,34.925,4276,-3.818333333,-16.8,7.5,129.5,720.5,375.58,0.228,0.646,1
1778,Tibetan Plateau CTP-02,98.525,34.925,4276,-3.818333333,-16.8,7.5,129.5,720.5,375.58,0.228,0.646,1
1779,Tibetan Plateau CTP-03,90.635,30.235,4607,1.1775,-8.6,9.4,412.6,1263.4,423.62,0.36,0.546,1
1780,Tibetan Plateau CTP-04,91.695,31.095,4745,-2.275,-13.4,7.3,137.7,783.9,484.04,0.217,0.729,1
1781,Tibetan Plateau CTP-05,91.765,31.175,4650,-1.535,-12.8,8.3,228.9,929.8,471.13,0.249,0.689,1
1782,Tibetan Plateau CTP-06,91.445,31.535,4570,-1.13,-12.8,9.1,314.7,1048.1,428.75,0.315,0.615,1
1783,Tibetan Plateau CTP-07,91.445,31.535,4575,-1.13,-12.8,9.1,314.7,1048.1,428.75,0.315,0.615,1
1784,Tibetan Plateau CTP-08,91.715,32.195,4898,-3.0125,-14.7,7.5,146.2,767.6,440.36,0.247,0.686,1
1785,Tibetan Plateau CTP-09,91.445,32.155,4616,-2.591666667,-14.3,7.9,186.2,835.9,426.55,0.278,0.65,1
1786,Tibetan Plateau CTP-11,91.285,32.115,4671,-2.0825,-13.9,8.4,238.7,919.8,414.12,0.31,0.617,1
1787,Tibetan Plateau CTP-12,90.795,31.975,4646,-1.666666667,-13.1,8.7,263.8,960.7,385.86,0.329,0.563,1
1788,Tibetan Plateau CTP-13,90.725,31.995,4726,-2.0775,-13.4,8.2,214.3,883.8,387.24,0.317,0.574,1
1789,Tibetan Plateau CTP-14,90.515,32.035,4681,-1.704166667,-12.9,8.6,254.4,943.9,365.16,0.359,0.533,1
1790,Tibetan Plateau CTP-15,90.355,31.995,4637,-1.37,-12.4,8.9,286.3,992.3,350.97,0.389,0.505,1
1791,Tibetan Plateau CTP-16,90.045,31.475,4673,-0.7775,-11,8.9,293.5,1017.6,340.59,0.419,0.477,1
1792,Tibetan Plateau CTP-17,90.025,31.505,4685,-0.884166667,-11.1,8.8,283.2,1000.7,340.09,0.418,0.478,1
1793,Tibetan Plateau CTP-19,87.565,31.835,4478,0.456666667,-10.8,11.2,554.5,1360.3,247.73,0.584,0.32,1
1794,Tibetan Plateau CTP-20,89.535,32.105,4724,-1.4175,-12.2,9,285.4,981.5,305.73,0.456,0.438,1
1795,Tibetan Plateau CTP-21,90.425,31.375,4626,-0.684166667,-11.4,9,312.5,1051.5,370.2,0.38,0.517,1
1796,Tibetan Plateau CTP-25,91.865,32.575,5133,-5.106666667,-16.7,5.4,8.3,467.9,456.98,0.167,0.779,1
1797,Tibetan Plateau CTP-26,92.245,33.775,4650,-4.155,-16.6,7.3,119,693.2,332.21,0.342,0.538,1
1798,Tibetan Plateau CTP-27,92.695,34.405,4560,-4.354166667,-16.6,7,97.3,648.4,291.61,0.4,0.478,1
1799,Tibetan Plateau CTP-28,93.485,35.385,4497,-4.593333333,-16.3,6.5,56.3,559.8,246.93,0.466,0.411,1
1800,Tibetan Plateau CTP-29,93.685,35.505,4529,-4.585,-16.4,6.5,58.7,565.6,242.16,0.476,0.401,1
1801,Tibetan Plateau CTP-30,93.935,35.385,4500,-4.178333333,-16,6.9,79.5,615.3,253.2,0.465,0.414,1
1802,Tibetan Plateau CTP-31,94.085,35.065,4497,-4.086666667,-15.8,6.8,75.7,611.5,288.74,0.403,0.475,1
1803,Tibetan Plateau CTP-32,94.095,35.065,4540,-4.0525,-15.7,6.8,78.1,616.8,288.46,0.405,0.474,1
1804,Tibetan Plateau CTP-33,94.395,35.035,4369,-3.026666667,-14.9,7.9,161.6,778,281.75,0.439,0.444,1
1805,Tibetan Plateau CTP-34,94.395,35.035,4367,-3.026666667,-14.9,7.9,161.6,778,281.75,0.439,0.444,1
1806,Tibetan Plateau CTP-35,95.985,34.165,4701,-5.739166667,-17,4.7,0,356.2,483.01,0.085,0.882,1
1807,Tibetan Plateau CTP-36,97.045,33.755,4552,-4.7975,-17.2,6.1,32.6,534.6,511.87,0.072,0.898,1
1808,Tibetan Plateau CTP-37,97.225,34.045,4544,-5.366666667,-18.4,5.9,26,507.2,477.07,0.105,0.853,1
1809,Tibetan Plateau CTP-38,97.225,34.045,4544,-5.366666667,-18.4,5.9,26,507.2,477.07,0.105,0.853,1
1810,Tibetan Plateau CTP-39,97.225,34.045,4545,-5.366666667,-18.4,5.9,26,507.2,477.07,0.105,0.853,1
1811,Tibetan Plateau CTP-40,97.225,34.045,4537,-5.366666667,-18.4,5.9,26,507.2,477.07,0.105,0.853,1
1812,Tibetan Plateau DC-U-6,98.645,35.285,4095,-2.6825,-15.4,8.5,220.9,879.8,350.36,0.289,0.588,1
1813,Tibetan Plateau ER-U-1,97.275,34.935,4303,-4.03,-17.1,7.4,118.1,702.1,346.46,0.276,0.597,1
1814,Tibetan Plateau GA,102.335,34.245,3485,0.660833333,-9.7,10.2,414.4,1237.4,647.12,0.032,0.978,1
1815,Tibetan Plateau KU-U-5,99.185,35.315,4150,-3.066666667,-15.6,7.9,163.3,789.3,401.96,0.217,0.698,1
1816,Tibetan Plateau MD-U-1,98.165,34.885,4244,-3.653333333,-16.7,7.7,149,755.1,350.93,0.28,0.596,1
1817,Tibetan Plateau MIHA-2,95.285,39.365,2930,0.8225,-11.6,13,747.4,1594.8,142.39,0.712,0.189,1
1818,Tibetan Plateau MIHA-4,96.385,38.775,3350,-0.57,-14.9,12.1,618.1,1418.6,171.81,0.66,0.237,1
1819,Tibetan Plateau MIHA-8,97.125,38.505,4300,-4.984166667,-19,7.2,100.8,642,275.85,0.417,0.46,1
1820,Tibetan Plateau MIQ-1,96.255,36.975,2734,5.121666667,-10,18,1595.3,2665,74.17,0.832,0.084,1
1821,Tibetan Plateau MIY-01,101.505,36.875,2961,0.7,-12.1,11.4,581.9,1452.1,476.31,0.113,0.835,1
1822,Tibetan Plateau MIY-02,101.035,36.875,2965,0.918333333,-12.3,11.9,646,1532.8,449.69,0.143,0.813,1
1823,Tibetan Plateau MIY-03,100.755,36.585,3165,0.815833333,-12.2,11.7,615.9,1488.3,433,0.175,0.758,1
1824,Tibetan Plateau MIY-09,98.525,34.925,4277,-3.818333333,-16.8,7.5,129.5,720.5,375.58,0.228,0.646,1
1825,Tibetan Plateau MIY-10,98.525,34.925,4269,-3.818333333,-16.8,7.5,129.5,720.5,375.58,0.228,0.646,1
1826,Tibetan Plateau MIY-11,98.515,34.925,4262,-3.785833333,-16.7,7.5,132.6,726,374.09,0.232,0.642,1
1827,Tibetan Plateau MIY-12,97.615,34.975,4285,-4.131666667,-17.1,7.3,107,677.8,349.02,0.264,0.608,1
1828,Tibetan Plateau MIY-13,97.515,34.875,4290,-4.36,-17.4,7.1,93.2,651.8,360.27,0.242,0.63,1
1829,Tibetan Plateau MIY-14,97.565,34.905,4283,-3.950833333,-17,7.5,126,715.3,349.38,0.272,0.602,1
1830,Tibetan Plateau MIY-15,97.565,34.905,4286,-3.950833333,-17,7.5,126,715.3,349.38,0.272,0.602,1
1831,Tibetan Plateau MIY-16,97.575,34.915,4295,-3.9425,-17,7.5,126,715.3,348.62,0.273,0.601,1
1832,Tibetan Plateau MIY-17,97.575,34.925,4282,-3.953333333,-17,7.5,124.8,712.7,348.1,0.273,0.6,1
1833,Tibetan Plateau MIY-18,97.625,34.965,4282,-3.894166667,-16.9,7.5,127.7,717.8,344.62,0.279,0.594,1
1834,Tibetan Plateau MIY-19,97.355,35.025,4302,-4.048333333,-17,7.3,112.7,690.4,340.94,0.281,0.592,1
1835,Tibetan Plateau MIY-20,97.355,35.025,4310,-4.048333333,-17,7.3,112.7,690.4,340.94,0.281,0.592,1
1836,Tibetan Plateau MIY-21,97.395,35.045,4332,-4.18,-17.1,7.2,100.7,666.1,342.96,0.272,0.6,1
1837,Tibetan Plateau MIY-22,97.395,35.045,4341,-4.18,-17.1,7.2,100.7,666.1,342.96,0.272,0.6,1
1838,Tibetan Plateau MIY-23,97.395,35.045,4333,-4.18,-17.1,7.2,100.7,666.1,342.96,0.272,0.6,1
1839,Tibetan Plateau MIY-25,97.515,35.005,4311,-4.38,-17.3,7,86.4,636.3,351.5,0.251,0.62,1
1840,Tibetan Plateau MIY-27,97.905,35.045,4260,-3.735833333,-16.6,7.6,135.2,729.4,340.19,0.288,0.586,1
1841,Tibetan Plateau MIY-29,98.085,34.995,4256,-3.639166667,-16.5,7.7,145.7,748,343.17,0.289,0.586,1
1842,Tibetan Plateau MIY-30,98.105,34.975,4247,-4.065,-16.9,7.2,108.9,679,353,0.26,0.613,1
1843,Tibetan Plateau MIY-31,98.125,34.945,4242,-3.6225,-16.6,7.8,149.3,755,345.82,0.287,0.588,1
1844,Tibetan Plateau MIY-35,98.115,34.745,4241,-3.915,-17,7.5,131.5,724.5,367.74,0.248,0.627,1
1845,Tibetan Plateau MIY-36,98.215,34.805,4230,-3.631666667,-16.7,7.8,154.3,765.5,359.39,0.269,0.607,1
1846,Tibetan Plateau MIY-37,98.215,34.805,4240,-3.631666667,-16.7,7.8,154.3,765.5,359.39,0.269,0.607,1
1847,Tibetan Plateau MIY-38,98.175,34.875,4240,-3.655833333,-16.7,7.7,149.1,755.3,351.95,0.279,0.597,1
1848,Tibetan Plateau MIY-39,97.455,33.995,4581,-5.655,-18.6,5.6,10.5,459.3,490.52,0.074,0.89,1
1849,Tibetan Plateau MIY-40,97.475,33.995,4581,-5.5675,-18.5,5.7,14.4,472,488.66,0.08,0.883,1
1850,Tibetan Plateau MIY-41,97.545,34.025,4620,-5.835,-18.8,5.4,4.7,435,490.43,0.067,0.898,1
1851,Tibetan Plateau MIY-42,97.545,34.025,4617,-5.835,-18.8,5.4,4.7,435,490.43,0.067,0.898,1
1852,Tibetan Plateau MIY-43,97.845,34.245,4754,-6.649166667,-19.5,4.5,0,333,483.03,0.059,0.919,1
1853,Tibetan Plateau MIY-44,97.845,34.255,4740,-6.551666667,-19.5,4.7,0,345.9,479.37,0.064,0.908,1
1854,Tibetan Plateau MIY-46,98.065,34.675,4233,-3.816666667,-17.1,7.7,143.3,747,371.87,0.246,0.63,1
1855,Tibetan Plateau MIY-48,98.365,34.825,4228,-3.6025,-16.7,7.8,155.3,767.4,365.77,0.257,0.619,1
1856,Tibetan Plateau MIY-49,98.395,34.835,4230,-3.664166667,-16.7,7.7,148.5,755.5,368.31,0.251,0.625,1
1857,Tibetan Plateau MIY-50,98.395,34.835,4231,-3.664166667,-16.7,7.7,148.5,755.5,368.31,0.251,0.625,1
1858,Tibetan Plateau MIY-51,98.525,34.925,4263,-3.818333333,-16.8,7.5,129.5,720.5,375.58,0.228,0.646,1
